submission_id,age,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,group,languages,options,prolific_pid,prolific_session_id,prolific_study_id,qud,question,rating,response,responseTime,task
5128,26,,Graduated College,50822,1675355713178,1675355662356,male,"beast, short vignette",english,,5d8c4b8a6c75740018fd049c,63dbe609537b357ab5b66c60,63dbcb938be3d3d1cb0dacfc,,,,5,2680,reliability
5128,26,,Graduated College,50822,1675355713178,1675355662356,male,"beast, short vignette",english,,5d8c4b8a6c75740018fd049c,63dbe609537b357ab5b66c60,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1432,affiliation
5106,38,,Graduated College,206119,1675355516102,1675355309983,female,"virus, long vignette",English,,6310a5c92ac34c9f6c243d63,63dbe4a52a30570005e88ff7,63dbcb938be3d3d1cb0dacfc,,,,They need to offer better pay and training to police officers and expand their police force.  ,166810,solution
5106,38,,Graduated College,206119,1675355516102,1675355309983,female,"virus, long vignette",English,,6310a5c92ac34c9f6c243d63,63dbe4a52a30570005e88ff7,63dbcb938be3d3d1cb0dacfc,,,,5,6018,reliability
5106,38,,Graduated College,206119,1675355516102,1675355309983,female,"virus, long vignette",English,,6310a5c92ac34c9f6c243d63,63dbe4a52a30570005e88ff7,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2758,affiliation
5110,22,,Graduated College,237272,1675355574417,1675355337145,female,"beast, short vignette",English,,610b02438dff9a9a0958a84f,63dbe4c1bcf4dc872f6d761a,63dbcb938be3d3d1cb0dacfc,,,,"Addison should figure out the core reason that is causing crime. Whether it is due to poverty, drugs, low income, etc, finding the root of the problem is the way to solve the increase in crime. ",219586,solution
5110,22,,Graduated College,237272,1675355574417,1675355337145,female,"beast, short vignette",English,,610b02438dff9a9a0958a84f,63dbe4c1bcf4dc872f6d761a,63dbcb938be3d3d1cb0dacfc,,,,5,3998,reliability
5110,22,,Graduated College,237272,1675355574417,1675355337145,female,"beast, short vignette",English,,610b02438dff9a9a0958a84f,63dbe4c1bcf4dc872f6d761a,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2121,affiliation
5119,74,None,Graduated College,154088,1675355621666,1675355467578,female,"virus, short vignette",English,,62c63900eeac5a077bc98e74,63dbe54196d06f72707e098e,63dbcb938be3d3d1cb0dacfc,,,,Increase police presence. Develop more social outreach programs.,106879,solution
5119,74,None,Graduated College,154088,1675355621666,1675355467578,female,"virus, short vignette",English,,62c63900eeac5a077bc98e74,63dbe54196d06f72707e098e,63dbcb938be3d3d1cb0dacfc,,,,3,8360,reliability
5119,74,None,Graduated College,154088,1675355621666,1675355467578,female,"virus, short vignette",English,,62c63900eeac5a077bc98e74,63dbe54196d06f72707e098e,63dbcb938be3d3d1cb0dacfc,,,,Democrat,3302,affiliation
5140,26,,Graduated High-school,62244,1675355839841,1675355777597,female,"beast, short vignette",English,,6101f6f45269e30a22fc4526,63dbe675c4fce260b625a31c,63dbcb938be3d3d1cb0dacfc,,,,Figure out what crime is the highest,35075,solution
5140,26,,Graduated High-school,62244,1675355839841,1675355777597,female,"beast, short vignette",English,,6101f6f45269e30a22fc4526,63dbe675c4fce260b625a31c,63dbcb938be3d3d1cb0dacfc,,,,2,4063,reliability
5140,26,,Graduated High-school,62244,1675355839841,1675355777597,female,"beast, short vignette",English,,6101f6f45269e30a22fc4526,63dbe675c4fce260b625a31c,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1970,affiliation
5114,53,None,Graduated High-school,140201,1675355592946,1675355452745,male,"beast, long vignette",English,,566a17d07da0350012b3e876,63dbe50e9bc417995eff148d,63dbcb938be3d3d1cb0dacfc,,,,Find ways to lower the poverty rate and get more individual ownership in the community.,106076,solution
5114,53,None,Graduated High-school,140201,1675355592946,1675355452745,male,"beast, long vignette",English,,566a17d07da0350012b3e876,63dbe50e9bc417995eff148d,63dbcb938be3d3d1cb0dacfc,,,,5,7605,reliability
5114,53,None,Graduated High-school,140201,1675355592946,1675355452745,male,"beast, long vignette",English,,566a17d07da0350012b3e876,63dbe50e9bc417995eff148d,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2575,affiliation
5116,27,,Graduated High-school,126236,1675355597853,1675355471617,male,"beast, short vignette",English,,61562037d8d42a74687762c6,63dbe548a5ff14d8747e0936,63dbcb938be3d3d1cb0dacfc,,,,"Addison needs to start thinking of ways to reduce crime immediately as it is clear by there being an increase every year for the past three years that the crime is only increasing rather than staying the same or beginning to naturally decrease. Addison needs to create programs to help bring awareness to what is going on and, hopefully, scare some of the wrongdoers off as they feel that more eyes are open to them.",99363,solution
5116,27,,Graduated High-school,126236,1675355597853,1675355471617,male,"beast, short vignette",English,,61562037d8d42a74687762c6,63dbe548a5ff14d8747e0936,63dbcb938be3d3d1cb0dacfc,,,,2,5187,reliability
5116,27,,Graduated High-school,126236,1675355597853,1675355471617,male,"beast, short vignette",English,,61562037d8d42a74687762c6,63dbe548a5ff14d8747e0936,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1816,affiliation
5120,25,,Higher degree,70179,1675355643417,1675355573238,male,"beast, long vignette",english,,6300fa4d8504a0077a77a5b0,63dbe5ae24a7be3028590cac,63dbcb938be3d3d1cb0dacfc,,,,gun control and stopping people from attaining deadly weapons would help to stop murders and violent crime in particular,52122,solution
5120,25,,Higher degree,70179,1675355643417,1675355573238,male,"beast, long vignette",english,,6300fa4d8504a0077a77a5b0,63dbe5ae24a7be3028590cac,63dbcb938be3d3d1cb0dacfc,,,,5,3270,reliability
5120,25,,Higher degree,70179,1675355643417,1675355573238,male,"beast, long vignette",english,,6300fa4d8504a0077a77a5b0,63dbe5ae24a7be3028590cac,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1968,affiliation
5142,23,,Graduated College,80790,1675355837550,1675355756760,female,"virus, long vignette",English,,60fdf7ccd0817db1d1efba8c,63dbe6671a009f7d7532428a,63dbcb938be3d3d1cb0dacfc,,,,put more police in the bad neighborhoods and put more money into the low income areas and education across the city,57016,solution
5142,23,,Graduated College,80790,1675355837550,1675355756760,female,"virus, long vignette",English,,60fdf7ccd0817db1d1efba8c,63dbe6671a009f7d7532428a,63dbcb938be3d3d1cb0dacfc,,,,6,3646,reliability
5142,23,,Graduated College,80790,1675355837550,1675355756760,female,"virus, long vignette",English,,60fdf7ccd0817db1d1efba8c,63dbe6671a009f7d7532428a,63dbcb938be3d3d1cb0dacfc,,,,neither,1736,affiliation
5122,46,,Graduated High-school,146554,1675355648595,1675355502041,female,"beast, short vignette",English ,,5a51ba7676d1c60001aaa660,63dbe5664d56fe88f9c50fbc,63dbcb938be3d3d1cb0dacfc,,,,I think that in order for Addison to reduce crime they need to have more police officers available to patrol the area. They also need to give harsher punishments to those criminals that are committed the crimes to try and hopefully discourage them from future negative activists. ,117997,solution
5122,46,,Graduated High-school,146554,1675355648595,1675355502041,female,"beast, short vignette",English ,,5a51ba7676d1c60001aaa660,63dbe5664d56fe88f9c50fbc,63dbcb938be3d3d1cb0dacfc,,,,7,3842,reliability
5122,46,,Graduated High-school,146554,1675355648595,1675355502041,female,"beast, short vignette",English ,,5a51ba7676d1c60001aaa660,63dbe5664d56fe88f9c50fbc,63dbcb938be3d3d1cb0dacfc,,,,neither,2813,affiliation
5123,61,,Graduated College,127867,1675355687778,1675355559911,male,"beast, long vignette",english,,5c6480b5f9b6300001c9d52c,63dbe5a34fc7f95265ad0a7f,63dbcb938be3d3d1cb0dacfc,,,,They need to put perpetrators in jail and KEEP them there.,95843,solution
5123,61,,Graduated College,127867,1675355687778,1675355559911,male,"beast, long vignette",english,,5c6480b5f9b6300001c9d52c,63dbe5a34fc7f95265ad0a7f,63dbcb938be3d3d1cb0dacfc,,,,4,4708,reliability
5123,61,,Graduated College,127867,1675355687778,1675355559911,male,"beast, long vignette",english,,5c6480b5f9b6300001c9d52c,63dbe5a34fc7f95265ad0a7f,63dbcb938be3d3d1cb0dacfc,,,,Republican,2896,affiliation
5126,28,,Higher degree,91177,1675355688877,1675355597700,female,"virus, long vignette",English ,,62bb2aab9ab9a9f782859359,63dbe5c5b717ea36541341b9,63dbcb938be3d3d1cb0dacfc,,,,More police presence and gun control; having programs to educate people and keep them out of crimes ,50564,solution
5126,28,,Higher degree,91177,1675355688877,1675355597700,female,"virus, long vignette",English ,,62bb2aab9ab9a9f782859359,63dbe5c5b717ea36541341b9,63dbcb938be3d3d1cb0dacfc,,,,4,7069,reliability
5126,28,,Higher degree,91177,1675355688877,1675355597700,female,"virus, long vignette",English ,,62bb2aab9ab9a9f782859359,63dbe5c5b717ea36541341b9,63dbcb938be3d3d1cb0dacfc,,,,Democrat,3786,affiliation
5131,28,The questions and scenarios were clear.  I experienced no problems with the study.,Higher degree,372255,1675355744697,1675355372442,male,"virus, short vignette",English,,56d62dc6ebdf10000667411e,63dbe4e3f64046ab0b413007,63dbcb938be3d3d1cb0dacfc,,,,"First the City Leaders need to analyze the reasons crime has increased, is it economic, social or could there be a new criminal element that has moved into the city?  The root cause needs to be addressed in order to stop the worsening of the situation.  Next the law enforcement officials need to police and prosecute the criminals at an increasing rate.  Lastly community outreach programs need to be executed so that Citizens are made aware of ways to protect themselves and their property better, so they can be part of the solution rather than victims.",315839,solution
5131,28,The questions and scenarios were clear.  I experienced no problems with the study.,Higher degree,372255,1675355744697,1675355372442,male,"virus, short vignette",English,,56d62dc6ebdf10000667411e,63dbe4e3f64046ab0b413007,63dbcb938be3d3d1cb0dacfc,,,,7,6242,reliability
5131,28,The questions and scenarios were clear.  I experienced no problems with the study.,Higher degree,372255,1675355744697,1675355372442,male,"virus, short vignette",English,,56d62dc6ebdf10000667411e,63dbe4e3f64046ab0b413007,63dbcb938be3d3d1cb0dacfc,,,,Republican,3575,affiliation
5134,68,,Graduated High-school,91359,1675355755588,1675355664229,male,"beast, short vignette",English,,5b3e57b3c2e381000175e656,63dbe6059501762037c18022,63dbcb938be3d3d1cb0dacfc,,,,Increase police presense in the city.,50500,solution
5134,68,,Graduated High-school,91359,1675355755588,1675355664229,male,"beast, short vignette",English,,5b3e57b3c2e381000175e656,63dbe6059501762037c18022,63dbcb938be3d3d1cb0dacfc,,,,7,7672,reliability
5134,68,,Graduated High-school,91359,1675355755588,1675355664229,male,"beast, short vignette",English,,5b3e57b3c2e381000175e656,63dbe6059501762037c18022,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2580,affiliation
5124,32,,Graduated College,79866,1675355695972,1675355616106,male,"beast, short vignette",English,,62f557535db76f7f4ab860c7,63dbe5ca9c5309770f392158,63dbcb938be3d3d1cb0dacfc,,,,They need to institute better police initiatives and also after school and local programs to help curtail these criminal activities especially in youth.,64855,solution
5124,32,,Graduated College,79866,1675355695972,1675355616106,male,"beast, short vignette",English,,62f557535db76f7f4ab860c7,63dbe5ca9c5309770f392158,63dbcb938be3d3d1cb0dacfc,,,,5,4052,reliability
5124,32,,Graduated College,79866,1675355695972,1675355616106,male,"beast, short vignette",English,,62f557535db76f7f4ab860c7,63dbe5ca9c5309770f392158,63dbcb938be3d3d1cb0dacfc,,,,Republican,1770,affiliation
5135,34,,,224130,1675355786005,1675355561875,,"virus, short vignette",,,5ec738ce3c7fd317a72dcfe6,63dbe5a57f038cd6594e39a4,63dbcb938be3d3d1cb0dacfc,,,,"I would allocate more resources towards the justice system and education for law enforcement on best practices. I would do more community outreach asking neighborhoods to take more accountability for the rise in crime. Lastly, I would do more research on what legislative policies could be implemented.",194634,solution
5135,34,,,224130,1675355786005,1675355561875,,"virus, short vignette",,,5ec738ce3c7fd317a72dcfe6,63dbe5a57f038cd6594e39a4,63dbcb938be3d3d1cb0dacfc,,,,5,4975,reliability
5135,34,,,224130,1675355786005,1675355561875,,"virus, short vignette",,,5ec738ce3c7fd317a72dcfe6,63dbe5a57f038cd6594e39a4,63dbcb938be3d3d1cb0dacfc,,,,neither,3343,affiliation
5150,69,,Higher degree,126370,1675355923164,1675355796794,female,"beast, long vignette",English,,5ea7b13e8ac6491a2050e619,63dbe68d2710e2b8406d75de,63dbcb938be3d3d1cb0dacfc,,,,He needs to increase job availability and money available for people. Violent crime is because of lack of social structures and thief is because of poverty and social inequality. ,91915,solution
5150,69,,Higher degree,126370,1675355923164,1675355796794,female,"beast, long vignette",English,,5ea7b13e8ac6491a2050e619,63dbe68d2710e2b8406d75de,63dbcb938be3d3d1cb0dacfc,,,,6,4927,reliability
5150,69,,Higher degree,126370,1675355923164,1675355796794,female,"beast, long vignette",English,,5ea7b13e8ac6491a2050e619,63dbe68d2710e2b8406d75de,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2681,affiliation
5167,30,,Graduated College,50504,1675356015571,1675355965067,male,"virus, short vignette",English,,5d989a27b4d967001657580d,63dbe73aca54bd2f4ba102a4,63dbcb938be3d3d1cb0dacfc,,,,Arm the innocents and teach them self defense and prevention techniques.,29110,solution
5167,30,,Graduated College,50504,1675356015571,1675355965067,male,"virus, short vignette",English,,5d989a27b4d967001657580d,63dbe73aca54bd2f4ba102a4,63dbcb938be3d3d1cb0dacfc,,,,4,3880,reliability
5167,30,,Graduated College,50504,1675356015571,1675355965067,male,"virus, short vignette",English,,5d989a27b4d967001657580d,63dbe73aca54bd2f4ba102a4,63dbcb938be3d3d1cb0dacfc,,,,neither,1368,affiliation
5130,34,None,Graduated High-school,76838,1675355734398,1675355657560,male,"virus, short vignette",English,,633f13e38809f1f9f5e4365c,63dbe602e88547f960ad0a50,63dbcb938be3d3d1cb0dacfc,,,,Addison needs to provide resources to its residents that will deter them from going down the path of crime to fulfill their needs.,42431,solution
5130,34,None,Graduated High-school,76838,1675355734398,1675355657560,male,"virus, short vignette",English,,633f13e38809f1f9f5e4365c,63dbe602e88547f960ad0a50,63dbcb938be3d3d1cb0dacfc,,,,6,7503,reliability
5130,34,None,Graduated High-school,76838,1675355734398,1675355657560,male,"virus, short vignette",English,,633f13e38809f1f9f5e4365c,63dbe602e88547f960ad0a50,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2366,affiliation
5136,39,,Higher degree,63767,1675355796990,1675355733223,female,"beast, long vignette",English,,569c43959e8363000c2ffbbf,63dbe6492790dc0aaaff14f5,63dbcb938be3d3d1cb0dacfc,,,,Figure out what is making citizens so desperate that they feel they need to commit these crimes. Perhaps provide more resources.,41412,solution
5136,39,,Higher degree,63767,1675355796990,1675355733223,female,"beast, long vignette",English,,569c43959e8363000c2ffbbf,63dbe6492790dc0aaaff14f5,63dbcb938be3d3d1cb0dacfc,,,,5,5819,reliability
5136,39,,Higher degree,63767,1675355796990,1675355733223,female,"beast, long vignette",English,,569c43959e8363000c2ffbbf,63dbe6492790dc0aaaff14f5,63dbcb938be3d3d1cb0dacfc,,,,Democrat,1817,affiliation
5146,30,n/a,Graduated College,137675,1675355858255,1675355720580,male,"beast, long vignette",English ,,5dbee94de0a6e839b5a23898,63dbe63d4e27e859ec324313,63dbcb938be3d3d1cb0dacfc,,,,Based on the increase over the 3 year period Addison should try to reduce its crime ,85786,solution
5146,30,n/a,Graduated College,137675,1675355858255,1675355720580,male,"beast, long vignette",English ,,5dbee94de0a6e839b5a23898,63dbe63d4e27e859ec324313,63dbcb938be3d3d1cb0dacfc,,,,5,10892,reliability
5146,30,n/a,Graduated College,137675,1675355858255,1675355720580,male,"beast, long vignette",English ,,5dbee94de0a6e839b5a23898,63dbe63d4e27e859ec324313,63dbcb938be3d3d1cb0dacfc,,,,neither,3700,affiliation
5147,24,N/A,Graduated High-school,87756,1675355895323,1675355807567,other,"beast, long vignette",English,,612712457b14443c1483e764,63dbe6908a52f830b7062f02,63dbcb938be3d3d1cb0dacfc,,,,"Rehabilitation Centers, Police Reform, and Tighter Gun Laws",51233,solution
5147,24,N/A,Graduated High-school,87756,1675355895323,1675355807567,other,"beast, long vignette",English,,612712457b14443c1483e764,63dbe6908a52f830b7062f02,63dbcb938be3d3d1cb0dacfc,,,,3,6521,reliability
5147,24,N/A,Graduated High-school,87756,1675355895323,1675355807567,other,"beast, long vignette",English,,612712457b14443c1483e764,63dbe6908a52f830b7062f02,63dbcb938be3d3d1cb0dacfc,,,,Democrat,2016,affiliation
5139,27,,Graduated College,99390,1675355831042,1675355731652,female,"virus, long vignette",English,,61113effc33961d5c253618a,63dbe649dae87edc406315f0,63dbcb938be3d3d1cb0dacfc,,,,"Oh man I have no idea. I think that our police officers need to go through more training, like how in other European countries they need to have a specific degree in order to become a police officer. ",74529,solution
5139,27,,Graduated College,99390,1675355831042,1675355731652,female,"virus, long vignette",English,,61113effc33961d5c253618a,63dbe649dae87edc406315f0,63dbcb938be3d3d1cb0dacfc,,,,5,5084,reliability
5139,27,,Graduated College,99390,1675355831042,1675355731652,female,"virus, long vignette",English,,61113effc33961d5c253618a,63dbe649dae87edc406315f0,63dbcb938be3d3d1cb0dacfc,,,,Republican,1903,affiliation
5143,32,Thanks,Graduated College,122293,1675355842004,1675355719711,female,"virus, long vignette",English,,5cbdc6f1214b1a0015ccfbab,63dbe63bdfe7f1d87436867c,63dbcb938be3d3d1cb0dacfc,,,,"They need to get to the root cause of why so much crime is going on in that city. I feel like they are not doing enough to stop crime but enabling it, so more crime can happened. ",88767,solution
